kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 409 : 4194304 46495968 0 0 0 0 0 0 0 
_1.ptx 410 : 4194304 86792032 10654080 0 0 262144 131072 0 0 
_1.ptx 412 : 4194304 67913568 0 0 0 0 0 0 0 
_1.ptx 413 : 4194304 46398976 0 0 0 0 0 0 0 
_1.ptx 414 : 4194304 97399872 10590208 0 0 262144 131072 0 0 
_1.ptx 416 : 4194304 78852640 0 0 0 0 0 0 0 
_1.ptx 417 : 4194304 46365056 0 0 0 0 0 0 0 
_1.ptx 418 : 4194304 90741952 10886272 0 0 262144 131072 0 0 
_1.ptx 420 : 4194304 70677728 0 0 0 0 0 0 0 
_1.ptx 421 : 4194304 46360384 0 0 0 0 0 0 0 
_1.ptx 422 : 4194304 107047904 11563456 0 0 262144 131072 0 0 
_1.ptx 424 : 4194304 25513888 0 0 0 0 0 0 0 
_1.ptx 453 : 4194304 26919328 0 0 0 0 0 0 0 
_1.ptx 454 : 4194304 14803104 0 0 0 0 0 0 0 
_1.ptx 455 : 4194304 47435328 0 0 0 0 0 0 0 
_1.ptx 456 : 4194304 26731456 0 0 0 0 0 0 0 
_1.ptx 457 : 4194304 47548832 0 0 0 0 0 0 0 
_1.ptx 458 : 4194304 26748256 0 0 0 0 0 0 0 
_1.ptx 459 : 4194304 27116544 0 0 0 0 0 0 0 
_1.ptx 460 : 4194304 47276832 0 0 0 0 0 0 0 
_1.ptx 461 : 4194304 43783360 0 0 0 0 0 0 0 
_1.ptx 462 : 4194304 47272288 0 0 0 0 0 0 0 
_1.ptx 463 : 4194304 31346080 0 0 0 0 0 0 0 
_1.ptx 464 : 4194304 31700032 0 0 0 0 0 0 0 
_1.ptx 465 : 4194304 43746880 0 0 0 0 0 0 0 
_1.ptx 466 : 4194304 47178688 0 0 0 0 0 0 0 
_1.ptx 467 : 4194304 43453344 0 0 0 0 0 0 0 
_1.ptx 468 : 4194304 26735488 0 0 0 0 0 0 0 
_1.ptx 469 : 4194304 47332992 0 0 0 0 0 0 0 
_1.ptx 470 : 4194304 47530080 0 0 0 0 0 0 0 
_1.ptx 471 : 4194304 31068640 0 0 0 0 0 0 0 
_1.ptx 472 : 4194304 43363296 0 0 0 0 0 0 0 
_1.ptx 473 : 4194304 15863712 0 0 0 0 0 0 0 
_1.ptx 474 : 4194304 47285440 0 0 0 0 0 0 0 
_1.ptx 475 : 4194304 1376719040 16777216 0 0 262144 131072 0 0 
_1.ptx 476 : 4194304 22688064 0 131072 131072 0 0 0 0 
_1.ptx 478 : 4194304 26215680 0 0 0 0 0 0 0 
_1.ptx 480 : 4194304 27362912 0 0 0 0 0 0 0 
_1.ptx 481 : 4194304 46932544 0 0 0 0 0 0 0 
_1.ptx 482 : 4194304 14504352 0 0 0 0 0 0 0 
_1.ptx 483 : 4194304 47131840 0 0 0 0 0 0 0 
_1.ptx 484 : 4194304 48871008 0 0 0 0 0 0 0 
_1.ptx 485 : 4194304 46713024 0 0 0 0 0 0 0 
_1.ptx 76 : 4194304 26351552 0 0 0 0 0 0 0 
_1.ptx 486 : 4194304 30876416 0 0 0 0 0 0 0 
_1.ptx 77 : 4194304 36293760 128 0 0 0 0 0 0 
_1.ptx 487 : 4194304 44316544 0 0 0 0 0 0 0 
_1.ptx 78 : 4194304 47837216 0 0 0 0 0 0 0 
_1.ptx 488 : 4194304 46938336 0 0 0 0 0 0 0 
_1.ptx 79 : 4194304 26078400 0 0 0 0 0 0 0 
_1.ptx 489 : 4194304 1209718752 1048576 0 0 131072 131072 0 0 
_1.ptx 80 : 4194304 26471008 0 0 0 0 0 0 0 
